symbol,vintage,p,q,distribution,valid,order,n_train,loglikelihood,n_parameters,BIC,AIC,persistence,selected,evidence
SPY,2010-02,1,1,normal,True,0,4282,-6063.190587764186,3,12151.46770193582,12132.381175528371,0.9943959835907169,False,EXPOSED_HISTORY
SPY,2010-02,1,1,t,True,1,4282,-5979.910115922068,4,11993.268933720734,11967.820231844136,0.998323488625987,False,EXPOSED_HISTORY
SPY,2010-02,1,2,normal,True,2,4282,-6063.190587863501,4,12159.829877603599,12134.381175727001,0.9943959752508572,False,EXPOSED_HISTORY
SPY,2010-02,1,2,t,True,3,4282,-5979.910115921573,5,12001.631109188895,11969.820231843147,0.9983234576021439,False,EXPOSED_HISTORY
SPY,2010-02,2,1,normal,True,4,4282,-6057.251193788324,4,12147.951089453245,12122.502387576647,0.9928116870306796,False,EXPOSED_HISTORY
SPY,2010-02,2,1,t,True,5,4282,-5975.491470182944,5,11992.793817711636,11960.982940365888,0.9977756495802721,True,EXPOSED_HISTORY
SPY,2010-03,1,1,normal,True,0,4301,-6092.482508216333,3,12210.064824931018,12190.965016432667,0.9943434060944487,False,EXPOSED_HISTORY
SPY,2010-03,1,1,t,True,1,4301,-6008.551086144584,4,12050.568583620303,12025.102172289167,0.9982939110577472,False,EXPOSED_HISTORY
SPY,2010-03,1,2,normal,True,2,4301,-6092.482508214342,4,12218.431427759819,12192.965016428683,0.9943434201856721,False,EXPOSED_HISTORY
SPY,2010-03,1,2,t,True,3,4301,-6008.551086144673,5,12058.935186453264,12027.102172289346,0.9982938699140613,False,EXPOSED_HISTORY
SPY,2010-03,2,1,normal,True,4,4301,-6086.281494800105,4,12206.029400931346,12180.56298960021,0.9926662507270518,False,EXPOSED_HISTORY
SPY,2010-03,2,1,t,True,5,4301,-6003.956245616479,5,12049.745505396875,12017.912491232957,0.9976911974583119,True,EXPOSED_HISTORY
SPY,2010-04,1,1,normal,True,0,4324,-6113.4981134048385,3,12252.112035345954,12232.996226809677,0.9939786310072058,False,EXPOSED_HISTORY
SPY,2010-04,1,1,t,True,1,4324,-6028.8190363281465,4,12091.125817371329,12065.638072656293,0.9980342867201563,False,EXPOSED_HISTORY
SPY,2010-04,1,2,normal,True,2,4324,-6113.498113430638,4,12260.483971576312,12234.996226861276,0.993978486424574,False,EXPOSED_HISTORY
SPY,2010-04,1,2,t,True,3,4324,-6028.819036329253,5,12099.497753552303,12067.638072658507,0.998034303268794,False,EXPOSED_HISTORY
SPY,2010-04,2,1,normal,True,4,4324,-6106.903558819058,4,12247.294862353152,12221.807117638116,0.9921747952332015,False,EXPOSED_HISTORY
SPY,2010-04,2,1,t,True,5,4324,-6023.912234870818,5,12089.684150635432,12057.824469741636,0.9973607910876898,True,EXPOSED_HISTORY
SPY,2010-05,1,1,normal,True,0,4345,-6142.886328736248,3,12310.903000585595,12291.772657472497,0.9939671018176583,False,EXPOSED_HISTORY
SPY,2010-05,1,1,t,True,1,4345,-6057.747774415583,4,12149.002672981964,12123.495548831166,0.998110093020745,False,EXPOSED_HISTORY
SPY,2010-05,1,2,normal,True,2,4345,-6142.886328734469,4,12319.279781619736,12293.772657468939,0.9939672722153202,False,EXPOSED_HISTORY
SPY,2010-05,1,2,t,True,3,4345,-6057.747774428801,5,12157.379454046099,12125.495548857602,0.998109922025536,False,EXPOSED_HISTORY
SPY,2010-05,2,1,normal,True,4,4345,-6135.739918909996,4,12304.98696197079,12279.479837819992,0.9920455108149512,False,EXPOSED_HISTORY
SPY,2010-05,2,1,t,True,5,4345,-6052.514463591005,5,12146.912832370506,12115.02892718201,0.9974065771483728,True,EXPOSED_HISTORY
SPY,2010-06,1,1,normal,True,0,4365,-6189.890212380978,3,12404.924545166776,12385.780424761955,0.9942440558655777,False,EXPOSED_HISTORY
SPY,2010-06,1,1,t,True,1,4365,-6104.350995488992,4,12242.227484851079,12216.701990977985,0.9985943792266958,False,EXPOSED_HISTORY
SPY,2010-06,1,2,normal,True,2,4365,-6189.890212382173,4,12413.30591863744,12387.780424764345,0.9942442284597831,False,EXPOSED_HISTORY
SPY,2010-06,1,2,t,True,3,4365,-6104.35099554498,5,12250.608858431327,12218.70199108996,0.9985944193858793,False,EXPOSED_HISTORY
SPY,2010-06,2,1,normal,True,4,4365,-6181.436619138007,4,12396.398732149108,12370.873238276014,0.99216480411894,False,EXPOSED_HISTORY
SPY,2010-06,2,1,t,True,5,4365,-6098.287872241896,5,12238.48261182516,12206.575744483793,0.9978359539338119,True,EXPOSED_HISTORY
SPY,2010-07,1,1,normal,True,0,4387,-6231.8598914568565,3,12488.878985617212,12469.719782913713,0.9941999435597042,False,EXPOSED_HISTORY
SPY,2010-07,1,1,t,True,1,4387,-6146.201071823429,4,12325.947747251523,12300.402143646857,0.998525693028407,False,EXPOSED_HISTORY
SPY,2010-07,1,2,normal,True,2,4387,-6231.859891506832,4,12497.26538661833,12471.719783013665,0.9941999918789595,False,EXPOSED_HISTORY
SPY,2010-07,1,2,t,True,3,4387,-6146.201071821837,5,12334.334148149504,12302.402143643674,0.9985256839273342,False,EXPOSED_HISTORY
SPY,2010-07,2,1,normal,True,4,4387,-6223.166472172612,4,12479.87854794989,12454.332944345224,0.9920502516533637,False,EXPOSED_HISTORY
SPY,2010-07,2,1,t,True,5,4387,-6139.905175351321,5,12321.742355208473,12289.810350702643,0.9976961453630169,True,EXPOSED_HISTORY
SPY,2010-08,1,1,normal,True,0,4408,-6267.11799573136,3,12559.409520515217,12540.23599146272,0.9940505164173647,False,EXPOSED_HISTORY
SPY,2010-08,1,1,t,True,1,4408,-6180.964502959028,4,12395.493711321387,12369.929005918057,0.9983364767101174,False,EXPOSED_HISTORY
SPY,2010-08,1,2,normal,True,2,4408,-6267.117995734749,4,12567.800696872828,12542.235991469497,0.9940506498050007,False,EXPOSED_HISTORY
SPY,2010-08,1,2,t,True,3,4408,-6180.96450296717,5,12403.884887688504,12371.92900593434,0.9983364476750723,False,EXPOSED_HISTORY
SPY,2010-08,2,1,normal,True,4,4408,-6258.373151911112,4,12550.311009225554,12524.746303822223,0.9918880864872263,False,EXPOSED_HISTORY
SPY,2010-08,2,1,t,True,5,4408,-6174.616992387447,5,12391.189866529057,12359.233984774894,0.997472191959573,True,EXPOSED_HISTORY
SPY,2010-09,1,1,normal,True,0,4430,-6301.323618149002,3,12627.83570088712,12608.647236298004,0.9940573086241734,False,EXPOSED_HISTORY
SPY,2010-09,1,1,t,True,1,4430,-6214.838410680191,4,12463.26144081254,12437.676821360383,0.9982692936917834,False,EXPOSED_HISTORY
SPY,2010-09,1,2,normal,True,2,4430,-6301.323618153377,4,12636.23185575891,12610.647236306753,0.9940575233160893,False,EXPOSED_HISTORY
SPY,2010-09,1,2,t,True,3,4430,-6214.838410680048,5,12471.657595675291,12439.676821360095,0.9982692828751232,False,EXPOSED_HISTORY
SPY,2010-09,2,1,normal,True,4,4430,-6292.5059880252065,4,12618.59659550257,12593.011976050413,0.9919679645091527,False,EXPOSED_HISTORY
SPY,2010-09,2,1,t,True,5,4430,-6208.371139166319,5,12458.723052647834,12426.742278332638,0.9974324639545096,True,EXPOSED_HISTORY
SPY,2010-10,1,1,normal,True,0,4451,-6332.484885257735,3,12690.172422722519,12670.96977051547,0.9940067012567322,False,EXPOSED_HISTORY
SPY,2010-10,1,1,t,True,1,4451,-6245.22800071581,4,12524.059537707682,12498.45600143162,0.9981818169125148,False,EXPOSED_HISTORY
SPY,2010-10,1,2,normal,True,2,4451,-6332.48488525768,4,12698.573306791423,12672.96977051536,0.9940066913039358,False,EXPOSED_HISTORY
SPY,2010-10,1,2,t,True,3,4451,-6245.2280007838835,5,12532.460421912847,12500.456001567767,0.9981816073631009,False,EXPOSED_HISTORY
SPY,2010-10,2,1,normal,True,4,4451,-6323.592728794997,4,12680.788993866057,12655.185457589994,0.9918946654021147,False,EXPOSED_HISTORY
SPY,2010-10,2,1,t,True,5,4451,-6238.72122757099,5,12519.44687548706,12487.44245514198,0.9973296884140741,True,EXPOSED_HISTORY
SPY,2010-11,1,1,normal,True,0,4472,-6354.785288538225,3,12734.787350120956,12715.57057707645,0.9937667214602417,False,EXPOSED_HISTORY
SPY,2010-11,1,1,t,True,1,4472,-6266.641374955315,4,12566.90511396997,12541.28274991063,0.9979852021287042,False,EXPOSED_HISTORY
SPY,2010-11,1,2,normal,True,2,4472,-6354.785288541501,4,12743.192941142343,12717.570577083003,0.9937668713354533,False,EXPOSED_HISTORY
SPY,2010-11,1,2,t,True,3,4472,-6266.64137503485,5,12575.310705143875,12543.2827500697,0.9979852543397307,False,EXPOSED_HISTORY
SPY,2010-11,2,1,normal,True,4,4472,-6345.854587557102,4,12725.331539173543,12699.709175114203,0.9916679923391999,False,EXPOSED_HISTORY
SPY,2010-11,2,1,t,True,5,4472,-6260.067026021059,5,12562.162007116292,12530.134052042118,0.9971331203471955,True,EXPOSED_HISTORY
SPY,2010-12,1,1,normal,True,0,4493,-6383.984165885174,3,12793.199159497559,12773.968331770348,0.993863132002188,False,EXPOSED_HISTORY
SPY,2010-12,1,1,t,True,1,4493,-6295.971920922103,4,12625.584945480487,12599.943841844206,0.9980496602810354,False,EXPOSED_HISTORY
SPY,2010-12,1,2,normal,True,2,4493,-6383.984165886239,4,12801.609435408758,12775.968331772478,0.9938631563918937,False,EXPOSED_HISTORY
SPY,2010-12,1,2,t,True,3,4493,-6295.971920922095,5,12633.995221389541,12601.94384184419,0.9980497093666423,False,EXPOSED_HISTORY
SPY,2010-12,2,1,normal,True,4,4493,-6374.937776743798,4,12783.516657123877,12757.875553487596,0.9917483502806073,False,EXPOSED_HISTORY
SPY,2010-12,2,1,t,True,5,4493,-6289.22423921372,5,12620.49985797279,12588.44847842744,0.997201871115304,True,EXPOSED_HISTORY
SPY,2011-01,1,1,normal,True,0,4515,-6404.827022005458,3,12834.89952540847,12815.654044010917,0.993633038324726,False,EXPOSED_HISTORY
SPY,2011-01,1,1,t,True,1,4515,-6315.283559784726,4,12664.227761432856,12638.567119569452,0.9979606911025729,False,EXPOSED_HISTORY
SPY,2011-01,1,2,normal,True,2,4515,-6404.827022005558,4,12843.31468587452,12817.654044011117,0.9936330589289728,False,EXPOSED_HISTORY
SPY,2011-01,1,2,t,True,3,4515,-6315.283559788265,5,12672.642921905785,12640.56711957653,0.9979606278530184,False,EXPOSED_HISTORY
SPY,2011-01,2,1,normal,True,4,4515,-6395.646429709507,4,12824.953501282418,12799.292859419014,0.9913910992904742,False,EXPOSED_HISTORY
SPY,2011-01,2,1,t,True,5,4515,-6308.5130999695475,5,12659.10200226835,12627.026199939095,0.9970564796880624,True,EXPOSED_HISTORY
SPY,2011-02,1,1,normal,True,0,4535,-6424.899607898948,3,12875.057956885543,12855.799215797895,0.9935334734855822,False,EXPOSED_HISTORY
SPY,2011-02,1,1,t,True,1,4535,-6334.749119473015,4,12703.176560396227,12677.49823894603,0.9979194412716991,False,EXPOSED_HISTORY
SPY,2011-02,1,2,normal,True,2,4535,-6424.899607899326,4,12883.47753724885,12857.799215798652,0.9935334917848491,False,EXPOSED_HISTORY
SPY,2011-02,1,2,t,True,3,4535,-6334.749119483042,5,12711.596140778829,12679.498238966084,0.9979196355548696,False,EXPOSED_HISTORY
SPY,2011-02,2,1,normal,True,4,4535,-6415.512174153649,4,12864.702669757495,12839.024348307297,0.9912441661927315,False,EXPOSED_HISTORY
SPY,2011-02,2,1,t,True,5,4535,-6327.873587398915,5,12697.845076610576,12665.74717479783,0.9969894553498487,True,EXPOSED_HISTORY
SPY,2011-03,1,1,normal,True,0,4554,-6447.2865727830185,3,12919.844429305907,12900.573145566037,0.9934771016131002,False,EXPOSED_HISTORY
SPY,2011-03,1,1,t,True,1,4554,-6355.8428720150105,4,12745.380789016515,12719.685744030021,0.9979510919818447,False,EXPOSED_HISTORY
SPY,2011-03,1,2,normal,True,2,4554,-6447.286572781337,4,12928.268190549168,12902.573145562674,0.9934770114509673,False,EXPOSED_HISTORY
SPY,2011-03,1,2,t,True,3,4554,-6355.84287201442,5,12753.804550261959,12721.68574402884,0.9979511537146191,False,EXPOSED_HISTORY
SPY,2011-03,2,1,normal,True,4,4554,-6437.902574937607,4,12909.500194861708,12883.805149875214,0.9911874096876326,False,EXPOSED_HISTORY
SPY,2011-03,2,1,t,True,5,4554,-6349.007841780165,5,12740.134489793449,12708.01568356033,0.9970283317604627,True,EXPOSED_HISTORY
SPY,2011-04,1,1,normal,True,0,4577,-6481.055925389717,3,12987.398247901396,12968.111850779434,0.9934225806738228,False,EXPOSED_HISTORY
SPY,2011-04,1,1,t,True,1,4577,-6390.38712818605,4,12814.489452534715,12788.7742563721,0.9979076835029761,False,EXPOSED_HISTORY
SPY,2011-04,1,2,normal,True,2,4577,-6481.055925386576,4,12995.827046935767,12970.111850773152,0.9934225004727075,False,EXPOSED_HISTORY
SPY,2011-04,1,2,t,True,3,4577,-6390.387128247188,5,12822.918251697645,12790.774256494376,0.9979073508210969,False,EXPOSED_HISTORY
SPY,2011-04,2,1,normal,True,4,4577,-6471.2982123289075,4,12976.31162082043,12950.596424657815,0.9910584431777594,False,EXPOSED_HISTORY
SPY,2011-04,2,1,t,True,5,4577,-6383.143743327024,5,12808.431481857317,12776.287486654048,0.9969210868054452,True,EXPOSED_HISTORY
SPY,2011-05,1,1,normal,True,0,4597,-6500.010622350132,3,13025.320722287683,13006.021244700263,0.9932468708985398,False,EXPOSED_HISTORY
SPY,2011-05,1,1,t,True,1,4597,-6408.850702716078,4,12851.43404221538,12825.701405432155,0.9977640650870849,False,EXPOSED_HISTORY
SPY,2011-05,1,2,normal,True,2,4597,-6500.010622798196,4,13033.753882379617,13008.021245596392,0.993246998450127,False,EXPOSED_HISTORY
SPY,2011-05,1,2,t,True,3,4597,-6408.8507027375845,5,12859.8672014542,12827.701405475169,0.9977639903776779,False,EXPOSED_HISTORY
SPY,2011-05,2,1,normal,True,4,4597,-6490.136924742243,4,13014.00648626771,12988.273849484485,0.9907893722093325,False,EXPOSED_HISTORY
SPY,2011-05,2,1,t,True,5,4597,-6401.59620475845,5,12845.358205495932,12813.1924095169,0.9967059231988636,True,EXPOSED_HISTORY
SPY,2011-06,1,1,normal,True,0,4618,-6521.524495877029,3,13068.362142723801,13049.048991754058,0.9932334074212652,False,EXPOSED_HISTORY
SPY,2011-06,1,1,t,True,1,4618,-6431.209185454093,4,12896.169238867844,12870.418370908186,0.9976226249421166,False,EXPOSED_HISTORY
SPY,2011-06,1,2,normal,True,2,4618,-6521.524495879707,4,13076.79985971907,13051.048991759413,0.9932335859788027,False,EXPOSED_HISTORY
SPY,2011-06,1,2,t,True,3,4618,-6431.209185458007,5,12904.606955865585,12872.418370916013,0.9976224935205276,False,EXPOSED_HISTORY
SPY,2011-06,2,1,normal,True,4,4618,-6511.6795663294015,4,13057.11000061846,13031.359132658803,0.9907922562068023,False,EXPOSED_HISTORY
SPY,2011-06,2,1,t,True,5,4618,-6423.97535853866,5,12890.139302026892,12857.95071707732,0.9965242306300635,True,EXPOSED_HISTORY
SPY,2011-07,1,1,normal,True,0,4640,-6555.300362956301,3,13135.928134848262,13116.600725912602,0.9932382147236555,False,EXPOSED_HISTORY
SPY,2011-07,1,1,t,True,1,4640,-6465.381463818908,4,12964.532806218696,12938.762927637816,0.9976523895513365,False,EXPOSED_HISTORY
SPY,2011-07,1,2,normal,True,2,4640,-6555.30036311336,4,13144.3706048076,13118.60072622672,0.9932366278076504,False,EXPOSED_HISTORY
SPY,2011-07,1,2,t,True,3,4640,-6465.381463911663,5,12972.975276049427,12940.762927823325,0.9976517756609434,False,EXPOSED_HISTORY
SPY,2011-07,2,1,normal,True,4,4640,-6545.6248195758535,4,13125.019517732588,13099.249639151707,0.9907933173303098,False,EXPOSED_HISTORY
SPY,2011-07,2,1,t,True,5,4640,-6458.011239942989,5,12958.23482811208,12926.022479885978,0.9965602841250218,True,EXPOSED_HISTORY
SPY,2011-08,1,1,normal,True,0,4660,-6583.621209012355,3,13192.58273020607,13173.24241802471,0.9932751712417973,False,EXPOSED_HISTORY
SPY,2011-08,1,1,t,True,1,4660,-6493.929456783009,4,13021.645996474497,12995.858913566019,0.9976632716719658,False,EXPOSED_HISTORY
SPY,2011-08,1,2,normal,True,2,4660,-6583.6212090123145,4,13201.029500933108,13175.242418024629,0.9932751866623796,False,EXPOSED_HISTORY
SPY,2011-08,1,2,t,True,3,4660,-6493.929456783306,5,13030.09276720221,12997.858913566612,0.9976632524821626,False,EXPOSED_HISTORY
SPY,2011-08,2,1,normal,True,4,4660,-6573.736927536424,4,13181.260937981328,13155.473855072849,0.9908174262233692,False,EXPOSED_HISTORY
SPY,2011-08,2,1,t,True,5,4660,-6486.2998925037045,5,13014.833638643007,12982.599785007409,0.9965591760256147,True,EXPOSED_HISTORY
SPY,2011-09,1,1,normal,True,0,4683,-6651.560393473865,3,13328.47586957528,13309.12078694773,0.993775162450462,False,EXPOSED_HISTORY
SPY,2011-09,1,1,t,True,1,4683,-6556.580035582398,4,13146.96684800153,13121.160071164795,0.9984170099368779,False,EXPOSED_HISTORY
SPY,2011-09,1,2,normal,True,2,4683,-6651.56039353791,4,13336.927563912555,13311.12078707582,0.9937751557853106,False,EXPOSED_HISTORY
SPY,2011-09,1,2,t,True,3,4683,-6556.580035608666,5,13155.418542263249,13123.160071217331,0.9984174506663197,False,EXPOSED_HISTORY
SPY,2011-09,2,1,normal,True,4,4683,-6639.382958260769,4,13312.572693358272,13286.765916521537,0.9909247591121634,False,EXPOSED_HISTORY
SPY,2011-09,2,1,t,True,5,4683,-6548.23849431592,5,13138.735459677759,13106.47698863184,0.9972870831006337,True,EXPOSED_HISTORY
SPY,2011-10,1,1,normal,True,0,4704,-6694.553700012004,3,13414.475905492744,13395.107400024008,0.9936673064181961,False,EXPOSED_HISTORY
SPY,2011-10,1,1,t,True,1,4704,-6600.15818081306,4,13234.141035584435,13208.31636162612,0.9983327597965489,False,EXPOSED_HISTORY
SPY,2011-10,1,2,normal,True,2,4704,-6694.553700011882,4,13422.932073982078,13397.107400023764,0.9936673190663008,False,EXPOSED_HISTORY
SPY,2011-10,1,2,t,True,3,4704,-6600.158180813173,5,13242.597204074238,13210.316361626346,0.9983327113347245,False,EXPOSED_HISTORY
SPY,2011-10,2,1,normal,True,4,4704,-6682.418526040767,4,13398.661726039847,13372.837052081533,0.9908944654242098,False,EXPOSED_HISTORY
SPY,2011-10,2,1,t,True,5,4704,-6591.831523515652,5,13225.943889479197,13193.663047031305,0.9972420288923222,True,EXPOSED_HISTORY
SPY,2011-11,1,1,normal,True,0,4725,-6737.54303238971,3,13500.467933299204,13481.08606477942,0.9937309994551204,False,EXPOSED_HISTORY
SPY,2011-11,1,1,t,True,1,4725,-6644.020772042821,4,13321.884035445353,13296.041544085641,0.9984085659161077,False,EXPOSED_HISTORY
SPY,2011-11,1,2,normal,True,2,4725,-6737.543032389647,4,13508.928556139006,13483.086064779294,0.9937309940654109,False,EXPOSED_HISTORY
SPY,2011-11,1,2,t,True,3,4725,-6644.0207720646085,5,13330.344658328857,13298.041544129217,0.9984085038236044,False,EXPOSED_HISTORY
SPY,2011-11,2,1,normal,True,4,4725,-6725.275149863979,4,13484.39279108767,13458.550299727958,0.9909794510897638,False,EXPOSED_HISTORY
SPY,2011-11,2,1,t,True,5,4725,-6635.604791045878,5,13313.512696291396,13281.209582091757,0.9973587188295937,True,EXPOSED_HISTORY
SPY,2011-12,1,1,normal,True,0,4746,-6781.424727881766,3,13588.244628074519,13568.849455763531,0.9939580694994697,False,EXPOSED_HISTORY
SPY,2011-12,1,1,t,True,1,4746,-6688.181684810033,4,13410.22359936805,13384.363369620067,0.9985882750805886,False,EXPOSED_HISTORY
SPY,2011-12,1,2,normal,True,2,4746,-6781.4247280818545,4,13596.709685911692,13570.849456163709,0.9939581279860275,False,EXPOSED_HISTORY
SPY,2011-12,1,2,t,True,3,4746,-6688.1816848092185,5,13418.688656803415,13386.363369618437,0.9985882089026484,False,EXPOSED_HISTORY
SPY,2011-12,2,1,normal,True,4,4746,-6768.8733781314,4,13571.606986010784,13545.7467562628,0.9912061539885669,False,EXPOSED_HISTORY
SPY,2011-12,2,1,t,True,5,4746,-6679.538090961651,5,13401.40146910828,13369.076181923301,0.9975607995857243,True,EXPOSED_HISTORY
SPY,2012-01,1,1,normal,True,0,4767,-6816.450586854251,3,13658.309591074116,13638.901173708502,0.9935945477274976,False,EXPOSED_HISTORY
SPY,2012-01,1,1,t,True,1,4767,-6722.711941776913,4,13479.301773374646,13453.423883553825,0.998217255026363,False,EXPOSED_HISTORY
SPY,2012-01,1,2,normal,True,2,4767,-6816.450586872332,4,13666.779063565484,13640.901173744664,0.9935951207771785,False,EXPOSED_HISTORY
SPY,2012-01,1,2,t,True,3,4767,-6722.711941776615,5,13487.771245829255,13455.42388355323,0.9982172481136109,False,EXPOSED_HISTORY
SPY,2012-01,2,1,normal,True,4,4767,-6803.8690175286865,4,13641.615924878193,13615.738035057373,0.9907922453576014,False,EXPOSED_HISTORY
SPY,2012-01,2,1,t,True,5,4767,-6714.00715873333,5,13470.361679742684,13438.01431746666,0.9971118785814548,True,EXPOSED_HISTORY
SPY,2012-02,1,1,normal,True,0,4787,-6838.057129927431,3,13701.535237423039,13682.114259854861,0.9928614951446983,False,EXPOSED_HISTORY
SPY,2012-02,1,1,t,True,1,4787,-6743.6946145656275,4,13521.283865888825,13495.389229131255,0.9976231833135651,False,EXPOSED_HISTORY
SPY,2012-02,1,2,normal,True,2,4787,-6838.057129927463,4,13710.008896612497,13684.114259854927,0.992861497243353,False,EXPOSED_HISTORY
SPY,2012-02,1,2,t,True,3,4787,-6743.694614567645,5,13529.757525082252,13497.38922913529,0.9976230889794646,False,EXPOSED_HISTORY
SPY,2012-02,2,1,normal,True,4,4787,-6824.595721450769,4,13683.086079659108,13657.191442901538,0.98988523425176,False,EXPOSED_HISTORY
SPY,2012-02,2,1,t,True,5,4787,-6734.128382742819,5,13510.6250614326,13478.256765485638,0.9963818583261707,True,EXPOSED_HISTORY
SPY,2012-03,1,1,normal,True,0,4807,-6855.714016750482,3,13736.861518904647,13717.428033500964,0.9927747726636439,False,EXPOSED_HISTORY
SPY,2012-03,1,1,t,True,1,4807,-6760.894635821893,4,13555.700585515362,13529.789271643785,0.99754703689865,False,EXPOSED_HISTORY
SPY,2012-03,1,2,normal,True,2,4807,-6855.714016750471,4,13745.33934737252,13719.428033500943,0.9927747736063478,False,EXPOSED_HISTORY
SPY,2012-03,1,2,t,True,3,4807,-6760.894635821492,5,13564.178413982452,13531.789271642983,0.9975470308197567,False,EXPOSED_HISTORY
SPY,2012-03,2,1,normal,True,4,4807,-6842.006960970799,4,13717.925235813174,13692.013921941598,0.9899118324503423,False,EXPOSED_HISTORY
SPY,2012-03,2,1,t,True,5,4807,-6751.036675055608,5,13544.462492450686,13512.073350111215,0.9963955709564892,True,EXPOSED_HISTORY
SPY,2012-04,1,1,normal,True,0,4829,-6880.863497107652,3,13787.174178272924,13767.726994215303,0.9927071849585026,False,EXPOSED_HISTORY
SPY,2012-04,1,1,t,True,1,4829,-6785.50208488048,4,13604.933748504454,13579.00416976096,0.9974950523093448,False,EXPOSED_HISTORY
SPY,2012-04,1,2,normal,True,2,4829,-6880.863497107583,4,13795.65657295866,13769.726994215165,0.9927071947708143,False,EXPOSED_HISTORY
SPY,2012-04,1,2,t,True,3,4829,-6785.502084952832,5,13613.416143335031,13581.004169905664,0.9974949277702506,False,EXPOSED_HISTORY
SPY,2012-04,2,1,normal,True,4,4829,-6867.091111650039,4,13768.111802043573,13742.182223300078,0.9897575272487457,False,EXPOSED_HISTORY
SPY,2012-04,2,1,t,True,5,4829,-6775.699094272553,5,13593.810161974474,13561.398188545107,0.9962654664927526,True,EXPOSED_HISTORY
SPY,2012-05,1,1,normal,True,0,4849,-6907.49707670769,3,13840.453736746696,13820.99415341538,0.9926716942396202,False,EXPOSED_HISTORY
SPY,2012-05,1,1,t,True,1,4849,-6813.169395927401,4,13660.284902963223,13634.338791854801,0.9973931689430569,False,EXPOSED_HISTORY
SPY,2012-05,1,2,normal,True,2,4849,-6907.49707671661,4,13848.940264541641,13822.99415343322,0.992671389525152,False,EXPOSED_HISTORY
SPY,2012-05,1,2,t,True,3,4849,-6813.16939592692,5,13668.771430739365,13636.33879185384,0.9973931905423392,False,EXPOSED_HISTORY
SPY,2012-05,2,1,normal,True,4,4849,-6893.7472488354115,4,13821.440608779245,13795.494497670823,0.989687496804842,False,EXPOSED_HISTORY
SPY,2012-05,2,1,t,True,5,4849,-6803.287965462316,5,13649.008569810157,13616.575930924631,0.9961108515721971,True,EXPOSED_HISTORY
SPY,2012-06,1,1,normal,True,0,4871,-6935.6576128748275,3,13896.788389351075,13877.315225749655,0.9926769820882623,False,EXPOSED_HISTORY
SPY,2012-06,1,1,t,True,1,4871,-6841.68311876903,4,13717.330455673287,13691.36623753806,0.9973626713550591,False,EXPOSED_HISTORY
SPY,2012-06,1,2,normal,True,2,4871,-6935.657612874038,4,13905.279443883303,13879.315225748076,0.9926769914975027,False,EXPOSED_HISTORY
SPY,2012-06,1,2,t,True,3,4871,-6841.683118767793,5,13725.821510204618,13693.366237535585,0.9973624917857375,False,EXPOSED_HISTORY
SPY,2012-06,2,1,normal,True,4,4871,-6921.974941851788,4,13877.914101838802,13851.949883703575,0.9897151603829352,False,EXPOSED_HISTORY
SPY,2012-06,2,1,t,True,5,4871,-6831.8592203675325,5,13706.173713404098,13673.718440735065,0.9960871849123416,True,EXPOSED_HISTORY
SPY,2012-07,1,1,normal,True,0,4892,-6972.975646263052,3,13971.437362016526,13951.951292526104,0.9928852266660984,False,EXPOSED_HISTORY
SPY,2012-07,1,1,t,True,1,4892,-6879.054438049696,4,13792.09030208662,13766.108876099392,0.9975907900556841,False,EXPOSED_HISTORY
SPY,2012-07,1,2,normal,True,2,4892,-6972.975646361177,4,13979.93271870958,13953.951292722353,0.9928847400242928,False,EXPOSED_HISTORY
SPY,2012-07,1,2,t,True,3,4892,-6879.054438048644,5,13800.585658581324,13768.108876097289,0.9975909211649509,False,EXPOSED_HISTORY
SPY,2012-07,2,1,normal,True,4,4892,-6958.431882089774,4,13950.845190166776,13924.863764179549,0.9898775868727491,False,EXPOSED_HISTORY
SPY,2012-07,2,1,t,True,5,4892,-6868.453721665814,5,13779.384225815662,13746.907443331627,0.9963015070038758,True,EXPOSED_HISTORY
SPY,2012-08,1,1,normal,True,0,4913,-7001.140386107531,3,14027.77969231157,14008.280772215063,0.9927479391171419,False,EXPOSED_HISTORY
SPY,2012-08,1,1,t,True,1,4913,-6907.176531061299,4,13848.351622251274,13822.353062122598,0.9974392469660792,False,EXPOSED_HISTORY
SPY,2012-08,1,2,normal,True,2,4913,-7001.140386108253,4,14036.27933234518,14010.280772216505,0.9927479248396889,False,EXPOSED_HISTORY
SPY,2012-08,1,2,t,True,3,4913,-6907.176531056866,5,13856.851262274577,13824.353062113732,0.997439072920402,False,EXPOSED_HISTORY
SPY,2012-08,2,1,normal,True,4,4913,-6986.719588834223,4,14007.437737797121,13981.439177668446,0.9897220212226712,False,EXPOSED_HISTORY
SPY,2012-08,2,1,t,True,5,4913,-6896.670455494826,5,13835.839111150495,13803.340910989651,0.9961241777388103,True,EXPOSED_HISTORY
SPY,2012-09,1,1,normal,True,0,4936,-7022.863947299986,3,14071.240826296727,14051.727894599971,0.9924535161433792,False,EXPOSED_HISTORY
SPY,2012-09,1,1,t,True,1,4936,-6927.71275993466,4,13889.44276213166,13863.42551986932,0.997222253131498,False,EXPOSED_HISTORY
SPY,2012-09,1,2,normal,True,2,4936,-7022.863947300417,4,14079.745136863174,14053.727894600834,0.9924535056897079,False,EXPOSED_HISTORY
