cash_mode,offset,cost_bps,period,rule,cycles,high_positive_n,high_negative_n,high_positive_participation,rebound_participation,rebound_n,high_missed_upside,high_downside_avoided,missed_upside_per_downside_avoided,all_positive_participation,all_negative_participation
PROXY,3,1,EX_MAJOR_SHOCKS,CORE_VOL,796,24,16,0.7351715909036932,0.724009652806455,10,0.2162304115004587,0.08995153949516631,2.4038544833585447,0.914964501190508,0.920457893478786
PROXY,3,3,ALL,VOL,1018,50,42,0.4142801901317247,0.38689128101105924,19,1.0327529116347698,1.0327959622465406,0.9999583164406673,0.7686945644915053,0.7437977069410229
PROXY,3,3,GFC,VOL,150,5,10,0.261863527132062,0.32074188629681094,2,0.18805886130728075,0.38652371806250174,0.4865389949417573,0.6458817067437184,0.5998372227340908
PROXY,3,3,2011,VOL,50,1,1,0.4309007437682654,0.4309007437682654,1,0.02699416570457114,0.028255660362759196,0.9553542673576761,0.6678214643261116,0.7210246454437486
PROXY,3,3,2015_2016,VOL,99,4,2,0.464625884676526,0.3552525357327653,1,0.04186078669070596,0.0030980168487660304,13.512123637216341,0.870483160225696,0.8882377713685938
PROXY,3,3,2018Q4,VOL,12,3,2,0.46144723828846135,0.46757685646298874,1,0.043376921030139785,0.04138141308436429,1.0482223248806717,0.48537173361407404,0.6728062341262447
PROXY,3,3,COVID,VOL,17,9,3,0.28805354704745,0.23168477609456106,3,0.17748910073370144,0.15405450966568807,1.152118825465535,0.39653121060363616,0.3285123988927775
PROXY,3,3,2022,VOL,49,12,13,0.4696859524036107,0.44592103182158804,4,0.2347441265928702,0.3123146555280182,0.7516269968055053,0.5252464325879833,0.5678407814392834
PROXY,3,3,2023_PLUS,VOL,183,7,4,0.46094247123799675,0.43853537081890986,4,0.14387402063885318,0.04592837361972435,3.1325738165713144,0.7934604956477428,0.8259708798792752
PROXY,3,3,2024_PLUS,VOL,133,7,3,0.46094247123799675,0.43853537081890986,4,0.1438740206388532,0.040417580845025475,3.5596890667582093,0.7756600518083773,0.8222601605185133
PROXY,3,3,EX_MAJOR_SHOCKS,VOL,796,24,16,0.47034318180738666,0.4480193056129102,10,0.43246082300091726,0.17990307899033264,2.4038544833585433,0.829929002381016,0.8409157869575725
PROXY,3,3,ALL,CORE_VOL,1018,50,42,0.7071400950658623,0.6934456405055296,19,0.5163764558173849,0.5163979811232703,0.9999583164406673,0.8843472822457528,0.8718988534705113
PROXY,3,3,GFC,CORE_VOL,150,5,10,0.630931763566031,0.6603709431484055,2,0.09402943065364039,0.19326185903125082,0.4865389949417575,0.8229408533718593,0.7999186113670456
PROXY,3,3,2011,CORE_VOL,50,1,1,0.7154503718841327,0.7154503718841327,1,0.01349708285228557,0.014127830181379593,0.9553542673576765,0.833910732163056,0.8605123227218742
PROXY,3,3,2015_2016,CORE_VOL,99,4,2,0.7323129423382629,0.6776262678663827,1,0.02093039334535298,0.001549008424383015,13.512123637216343,0.9352415801128481,0.944118885684297
PROXY,3,3,2018Q4,CORE_VOL,12,3,2,0.7307236191442307,0.7337884282314944,1,0.021688460515069903,0.020690706542182136,1.0482223248806728,0.7426858668070371,0.8364031170631225
PROXY,3,3,COVID,CORE_VOL,17,9,3,0.6440267735237251,0.6158423880472806,3,0.0887445503668507,0.07702725483284403,1.1521188254655346,0.6982656053018181,0.6642561994463887
PROXY,3,3,2022,CORE_VOL,49,12,13,0.7348429762018054,0.7229605159107939,4,0.11737206329643515,0.1561573277640091,0.7516269968055056,0.7626232162939917,0.7839203907196418
PROXY,3,3,2023_PLUS,CORE_VOL,183,7,4,0.7304712356189983,0.7192676854094547,4,0.07193701031942662,0.02296418680986216,3.1325738165713175,0.8967302478238715,0.9129854399396375
PROXY,3,3,2024_PLUS,CORE_VOL,133,7,3,0.7304712356189983,0.7192676854094547,4,0.07193701031942662,0.02020879042251273,3.559689066758211,0.8878300259041886,0.9111300802592566
PROXY,3,3,EX_MAJOR_SHOCKS,CORE_VOL,796,24,16,0.7351715909036932,0.724009652806455,10,0.21623041150045869,0.0899515394951663,2.4038544833585447,0.914964501190508,0.920457893478786
PROXY,4,0,ALL,VOL,1018,59,42,0.41480957143590075,0.42537734544576455,23,1.302959062413017,0.9687508854594842,1.3449887705599524,0.7662217888697925,0.7411521681792268
PROXY,4,0,GFC,VOL,150,6,10,0.30091546078116765,0.2888132846105497,3,0.24762412043702947,0.4333147790708855,0.5714647466398115,0.6511605198255345,0.5736525500228689
PROXY,4,0,2011,VOL,50,3,0,0.4168205167517069,,0,0.08143620417268997,0.0,,0.6649194331222944,0.7416452857959713
PROXY,4,0,2015_2016,VOL,100,3,4,0.44047007553347894,0.448662736740707,1,0.0514055881366112,0.049129605618597236,1.0463260897244497,0.850574126242382,0.8834486673813876
PROXY,4,0,2018Q4,VOL,12,3,2,0.45443602283811035,0.45590854400756503,2,0.04093047851266344,0.019941344418096627,2.0525435825439797,0.45443602283811035,0.6491745336663595
PROXY,4,0,COVID,VOL,18,8,3,0.3169244735387879,0.333677362699504,4,0.22465053636493693,0.1524725027090677,1.4733839372571453,0.3731596256254047,0.5021807128825125
PROXY,4,0,2022,VOL,49,15,16,0.4809562665724062,0.43125283538230297,7,0.23648872545158428,0.19802166052555814,1.1942568546487937,0.5056207176861649,0.5969043995539699
PROXY,4,0,2023_PLUS,VOL,183,9,3,0.4366685670712528,0.46977896542190517,2,0.2638829978035236,0.04159433179815403,6.344205722166087,0.7690990216459634,0.8044552865028958
PROXY,4,0,2024_PLUS,VOL,133,9,3,0.4366685670712528,0.46977896542190517,2,0.26388299780352364,0.04159433179815403,6.344205722166088,0.7466418159698355,0.7905757482011231
PROXY,4,0,EX_MAJOR_SHOCKS,VOL,795,30,13,0.45378334973016266,0.48485177414187747,9,0.5941956801594663,0.18494194315397283,3.2128768089387414,0.8243528102703876,0.8346134640789252
PROXY,4,0,ALL,CORE_VOL,1018,59,42,0.7074047857179504,0.7126886727228824,23,0.6514795312065085,0.4843754427297421,1.3449887705599524,0.8831108944348963,0.8705760840896133
PROXY,4,0,GFC,CORE_VOL,150,6,10,0.6504577303905839,0.6444066423052749,3,0.12381206021851472,0.21665738953544278,0.5714647466398114,0.8255802599127673,0.7868262750114344
PROXY,4,0,2011,CORE_VOL,50,3,0,0.7084102583758536,,0,0.04071810208634498,0.0,,0.8324597165611473,0.8708226428979858
