cash_mode,offset,cost_bps,rule,period,Return_Retention,n,cycles,years,CAGR,annual_return,annual_vol,downside_deviation,Sharpe,Sortino,Calmar,MaxDD,recovery_sessions,recovery_censored,longest_completed_recovery,average_exposure,cash_share,beta,annual_turnover,annual_fee_drag,VaR95_5D,ES95_5D,loss2_frequency,loss5_frequency,mean_path_D,actual_5D_proxy_ann,vol_proxy_overshoot,vol_prediction_rmse,ES_budget_predicted_gross_breach,ES_budget_predicted_net_breach,probability_budget_predicted_gross_breach,probability_budget_predicted_net_breach,loss_budget_realized_frequency,VaR_hit,ES_identification,expected_loss2,expected_loss5,path_projection_approx,CAGR_cost_drag
PROXY,0,0,BUYHOLD,EX_MAJOR_SHOCKS,1.0,5167,1032,20.528405201916495,0.15280727942232114,0.1539302126768965,0.15175609689019764,0.10551451877789607,0.8994627780030988,1.2877503996511088,0.4603154157456237,0.33196211596520686,511,False,511,1.0,0.0,1.0000000000000002,0.04877104702922392,0.0,0.02902577205385448,0.04237042556628547,0.10852713178294573,0.007751937984496124,0.013262202782002335,0.1537041293283352,0.35658914728682173,0.007740150194586496,0.4641472868217054,0.4641472868217054,0.47771317829457366,0.47771317829457366,0.05135658914728682,0.035852713178294575,0.04594811014569561,0.12127096251557462,0.017771609622048757,0.01504668654412142,0.0
PROXY,0,0,VOL,ALL,0.870839476709101,6270,1254,24.919917864476385,0.09110435114735145,0.09474421573587755,0.12156162180165109,0.08701686620111036,0.6337486490006544,0.8799428179663812,0.2863997305945195,0.3181020839587857,814,False,814,0.8462354939197128,0.15376450608028724,0.5978093037097608,2.660430198698807,0.0,0.025889323790566188,0.03470129744866128,0.094896331738437,0.003189792663476874,0.011707435400801288,0.12505295054743015,0.21610845295055822,0.0062649940630239735,0.3652312599681021,0.3652312599681021,0.543859649122807,0.543859649122807,0.03588516746411483,0.04146730462519936,0.027401075492293366,0.0987961817276994,0.0063399651491762715,0.012547667702405826,0.0
PROXY,0,0,MATCH_VOL,ALL,0.8866842396357753,6270,1254,24.919917864476385,0.09276197793635893,0.10110299530123576,0.15631041754088684,0.11093726419258206,0.5335780050391186,0.7488247860216692,0.18960514771577286,0.4892376554850375,1114,False,1114,0.8462354939266753,0.1537645060733247,0.844793470748758,0.14322122410579013,0.0,0.029499084250109386,0.046371391633240173,0.11004784688995216,0.01594896331738437,0.013444205515653203,0.1618512125158345,0.32057416267942584,0.007977295988005792,0.379585326953748,0.379585326953748,0.39473684210526316,0.39473684210526316,0.05263157894736842,0.04146730462519936,0.0271004258098238,0.10803834898326924,0.01721789319947872,0.014284275653127204,0.0
PROXY,0,0,VOL,DOTCOM,,319,63,1.264887063655031,-0.09611444239894287,-0.09104833127357007,0.1408799912176157,0.10408375254988275,-0.7683583835460885,-1.033999305933496,-0.42312102764478854,0.22715591076610653,248,True,19,0.6273176278419275,0.37268237215807254,0.524716003173105,3.427338520935982,0.0,0.025938156072976337,0.030619026370171467,0.12698412698412698,0.0,0.01586236469393989,0.1353581712145877,0.31746031746031744,0.004620478912142235,0.9841269841269841,0.9841269841269841,1.0,1.0,0.031746031746031744,0.015873015873015872,0.24856710623251105,0.13074904040789478,0.009669223449711195,0.015071580958998953,0.0
PROXY,0,0,MATCH_VOL,DOTCOM,,319,63,1.264887063655031,-0.04614058196262564,-0.034329011050931973,0.16078148376117224,0.11248149450002501,-0.32051740607380985,-0.4557772630511633,-0.2102433013463789,0.21946279223711562,199,True,48,0.6273176278468114,0.37268237215318856,0.6244387455232908,0.7481994801475984,0.0,0.022254777865713504,0.035754469702188374,0.12698412698412698,0.0,0.016845378863405498,0.15319565393523568,0.49206349206349204,0.005520428039879968,0.5396825396825397,0.5396825396825397,0.6349206349206349,0.6349206349206349,0.031746031746031744,0.015873015873015872,0.24859831508249072,0.13900247076565567,0.019625995028900584,0.01659013610966721,0.0
PROXY,0,0,VOL,GFC,,755,150,2.9924709103353866,-0.011341685711796144,-0.002177306363114155,0.13581828036500238,0.0973109370480538,-0.1649152484812151,-0.2286917975059565,-0.03565423266219646,0.31810208395878703,560,True,59,0.6725347197582598,0.32746528024174015,0.40775719756257545,3.1525215883062407,0.0,0.027591616090438587,0.03630780428362003,0.15333333333333332,0.006666666666666667,0.014543621587648775,0.14001907521788393,0.3333333333333333,0.006119353500635725,0.31333333333333335,0.31333333333333335,0.8466666666666667,0.8466666666666667,0.04,0.04666666666666667,-0.03428224872800135,0.11637943746005,0.00784950516021624,0.01356635470065466,0.0
PROXY,0,0,MATCH_VOL,GFC,,755,150,2.9924709103353866,-0.023944866471938282,-0.005096134474085109,0.19549544312439276,0.13920285754019168,-0.12954269150604444,-0.18139261294048095,-0.05887523156437639,0.40670526188514544,560,True,52,0.6725347197629117,0.3274652802370883,0.6694219893498072,0.2741850486845127,0.0,0.04237049590278619,0.05834866538411727,0.16,0.02666666666666667,0.018103889702064793,0.20266772634742036,0.44666666666666666,0.00872730533088644,0.4666666666666667,0.4666666666666667,0.5066666666666667,0.5066666666666667,0.08666666666666667,0.04666666666666667,-0.03737583234771884,0.13337667116776522,0.028544490534951544,0.016847936399944224,0.0
PROXY,0,0,VOL,2011,-0.4609706588399076,251,50,0.9883641341546886,-0.007192393482285177,0.0012739439382573724,0.1299654634200153,0.09827920261720721,0.005763936741282261,0.007620892266218476,-0.049295287682293715,0.14590428051946636,169,True,46,0.7359363536575545,0.2640636463424455,0.5587754579222518,3.6377680568284227,0.0,0.02802929227230755,0.05157097219663496,0.1,0.02,0.014777227172878717,0.1385384989795235,0.4,0.006018497566889857,0.26,0.26,0.8,0.8,0.04,0.04,-0.28159933204383214,0.11671650129674088,0.0076401502251233835,0.013545314133398247,0.0
PROXY,0,0,MATCH_VOL,2011,1.0742812348274549,251,50,0.9883641341546886,0.0167617031655754,0.0291881065717091,0.15945045229993607,0.11685665817384315,0.17976086363296004,0.24525500375988002,0.11175009706606685,0.1499927392068917,169,True,32,0.7359363536636947,0.2640636463363053,0.7342853184275229,0.22582708997627304,0.0,0.03390900317094281,0.06337816927590256,0.12,0.04,0.0166782083483155,0.16842856429846484,0.44,0.007285065879165662,0.42,0.42,0.46,0.46,0.08,0.04,-0.28158315561649394,0.12841430644055055,0.020182362259564494,0.015599239740670663,0.0
PROXY,0,0,VOL,2015_2016,0.5762330379849835,503,99,1.9931553730321698,0.03786619521717616,0.04471075627144365,0.12292667774353405,0.09152231051014373,0.34874433567574176,0.4681551396075013,0.31938993011099065,0.11855788691903135,300,False,300,0.9050044204785912,0.0949955795214088,0.8316589079330053,2.6832065262464675,0.0,0.025889323790566188,0.0356268067626884,0.10101010101010101,0.0,0.011205957441665242,0.1311763212707279,0.12121212121212122,0.009775852569765469,0.2828282828282828,0.2828282828282828,0.3939393939393939,0.3939393939393939,0.04040404040404041,0.06060606060606061,-0.0026784827750126433,0.09305604193576485,0.005305004258196098,0.01210192749923172,0.0
